id,country,mode,fulfill,incoterm,product,classification,vendor,molecule,year,quantity,item_value,unit_price,weight_kg,freight_cost,freight_per_kg,freight_pct_value,landed_cost,delivery_variance_days,on_time,weight_band,benchmark_freight_per_kg,price_index,anomaly_score,reason
46669,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2011,1850,53650.0,1.45,592.0,2951.78,4.9861,5.5019,56690.3,0,True,M,8.576,0.5814,0.5423,Peer deviation
46726,Uganda,Air,Direct Drop,DDP,ARV,Adult,ASPEN PHARMACARE,Etravirine,2012,83,6811.81,0.68,16.0,375.0,23.4375,5.5051,7198.05,0,True,XS,30.3862,0.7713,0.2597,Peer deviation
46727,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2012,2264,181120.0,0.8,980.0,18638.44,19.0188,10.2907,200012.37,0,True,M,8.576,2.2177,0.7965,Freight/kg > 2x peer lane
46742,Vietnam,Air,Direct Drop,EXW,ARV,Adult,EMCURE PHARMACEUTICALS LTD,Nevirapine,2014,12937,29755.1,0.04,875.0,2181.91,2.4936,7.3329,31973.82,0,True,M,8.576,0.2908,1.2352,Peer deviation
46844,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2010,3049,82323.0,1.35,904.0,7208.0,7.9735,8.7558,89708.49,0,True,M,8.576,0.9297,0.0728,Peer deviation
46858,Mozambique,Air,Direct Drop,EXW,HRDT,HIV test - Ancillary,"Orgenics, Ltd","Chase Buffer, Determine, 100 Tests, 2.5ml x 1 Vial",2012,215,1075.0,5.0,41.0,1001.02,24.4151,93.1181,2077.53,0,True,XS,30.3862,0.8035,0.2188,Freight > 25% of item value
46860,Vietnam,Air,Direct Drop,EXW,ARV,Adult,STRIDES ARCOLAB LIMITED,Lamivudine/Nevirapine/Zidovudine,2010,24000,264000.0,0.18,2769.0,10546.68,3.8088,3.995,275115.86,0,True,XL,5.2536,0.725,0.3216,Peer deviation
46867,Uganda,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2015,6118,489440.0,0.8,2477.0,19775.55,7.9837,4.0404,509791.62,0,True,XL,5.2536,1.5197,0.4185,Peer deviation
46869,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",2015,1400,28700.0,0.82,437.0,5408.93,12.3774,18.8464,34138.43,0,True,M,8.576,1.4433,0.3669,Peer deviation
46875,Zimbabwe,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2014,8787,702960.0,0.8,3567.0,51732.62,14.5031,7.3593,755415.26,0,True,XL,5.2536,2.7606,1.0155,Freight/kg > 2x peer lane
46895,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2014,3487,111584.0,1.6,1252.0,5850.25,4.6727,5.2429,117572.28,0,True,L,7.9081,0.5909,0.5262,Peer deviation
46897,Vietnam,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Tenofovir Disoproxil Fumarate,2014,12693,45060.15,0.12,975.0,2048.91,2.1014,4.5471,47164.8,0,True,M,8.576,0.245,1.4063,Peer deviation
46942,South Africa,Air,Direct Drop,DDP,ARV,Adult,CIPLA LIMITED,Abacavir,2010,10000,172800.0,0.29,1087.0,2531.3,2.3287,1.4649,175703.86,0,True,L,7.9081,0.2945,1.2226,Peer deviation
46956,Namibia,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2011,150,11655.0,0.78,34.0,947.35,27.8632,8.1283,12621.58,0,True,XS,30.3862,0.917,0.0867,Peer deviation
46987,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2012,2352,188160.0,0.8,1016.0,19026.72,18.7271,10.112,207450.52,0,True,M,8.576,2.1837,0.781,Freight/kg > 2x peer lane
47025,South Africa,Air,Direct Drop,DDP,ARV,Adult,Aurobindo Pharma Limited,Efavirenz,2010,34044,158985.48,0.16,2892.0,6105.79,2.1113,3.8405,165434.04,0,True,XL,5.2536,0.4019,0.9116,Peer deviation
47035,Angola,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Efavirenz,2013,360,806.4,0.07,21.0,840.17,40.0081,104.1877,1647.57,0,True,XS,30.3862,1.3167,0.2751,Freight > 25% of item value
47048,Guyana,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2011,1324,108832.8,0.68,334.0,2171.57,6.5017,1.9953,111183.94,0,True,S,12.3749,0.5254,0.6436,Peer deviation
47050,Mozambique,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2011,7587,589509.9,0.78,1306.0,26532.85,20.3161,4.5008,617015.44,0,True,L,7.9081,2.569,0.9435,Freight/kg > 2x peer lane
47077,Uganda,Air,Direct Drop,EXW,ARV,Adult,EMCURE PHARMACEUTICALS LTD,Atazanavir/Ritonavir,2015,9235,166230.0,0.6,1197.0,5375.13,4.4905,3.2335,171800.78,0,True,L,7.9081,0.5678,0.5659,Peer deviation
47200,Haiti,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Lamivudine/Zidovudine,2014,29635,195887.35,0.11,2608.0,21886.49,8.3921,11.173,217975.21,0,True,XL,5.2536,1.5974,0.4684,Peer deviation
47212,Uganda,Air,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2014,80,2465.6,0.1,136.0,2077.87,15.2785,84.2744,4546.0,0,True,S,12.3749,1.2346,0.2108,Freight > 25% of item value
47236,Sudan,Air,Direct Drop,FCA,HRDT,HIV test - Ancillary,"Orgenics, Ltd","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",2011,25,200.0,0.08,2.0,1201.72,600.86,600.86,1402.05,0,True,XS,30.3862,19.7741,2.9844,Freight/kg > 2x peer lane
47253,Vietnam,Air,Direct Drop,EXW,ARV,Adult,STRIDES ARCOLAB LIMITED,Lamivudine/Nevirapine/Stavudine,2011,11000,58850.0,0.09,3828.0,15089.11,3.9418,25.6399,74036.21,0,True,XL,5.2536,0.7503,0.2873,Freight > 25% of item value
47301,Zimbabwe,Air,Direct Drop,EXW,ARV,Pediatric,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Nevirapine/Zidovudine,2015,814,0.01,0.0,60.0,1344.94,22.4157,13449400.0,1344.95,0,True,XS,30.3862,0.7377,0.3042,Freight > 25% of item value
47311,Côte d'Ivoire,Ocean,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2012,1573,48479.86,0.26,393.0,40289.0,102.5165,83.1046,88848.85,0,True,S,20.1773,5.0808,1.6255,Freight/kg > 2x peer lane
47356,South Africa,Air,Direct Drop,DDP,ARV,Pediatric,Aurobindo Pharma Limited,Nevirapine,2010,11980,37737.0,0.01,4621.0,4762.44,1.0306,12.6201,42580.8,1,False,XL,5.2536,0.1962,1.6288,Peer deviation
47406,Zambia,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2013,2607,208560.0,0.8,1080.0,19598.71,18.147,9.3972,228416.7,0,True,L,7.9081,2.2947,0.8306,Freight/kg > 2x peer lane
47413,Haiti,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Atazanavir/Ritonavir,2014,5000,100000.0,0.67,1189.0,7296.97,6.1371,7.297,107420.67,0,True,L,7.9081,0.776,0.2535,Peer deviation
47432,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Standard Diagnostics, Inc.","HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included",2014,1400,28700.0,0.82,468.0,5372.87,11.4805,18.7208,34108.37,0,True,M,8.576,1.3387,0.2917,Peer deviation
47443,Uganda,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2009,120,4339.2,0.3,36.0,1025.69,28.4914,23.6378,5373.39,0,True,XS,30.3862,0.9376,0.0644,Peer deviation
47495,Swaziland,Ocean,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Zidovudine+Efavirenz,2012,46855,637228.0,0.15,7712.0,13491.19,1.7494,2.1172,651770.62,0,True,XXL,1.2975,1.3483,0.2988,Peer deviation
47536,Botswana,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2011,10,800.0,0.8,5.0,767.63,153.526,95.9538,1568.95,0,True,XS,30.3862,5.0525,1.6199,Freight/kg > 2x peer lane
47853,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine HIV Kit, without Lancets",2010,2024,141680.0,0.7,461.0,6923.2,15.0178,4.8865,148880.89,0,True,M,8.576,1.7511,0.5603,Peer deviation
47546,Nigeria,Air,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2013,5360,31838.4,0.1,619.0,5506.01,8.895,17.2936,37383.79,0,True,M,8.576,1.0372,0.0365,Peer deviation
47559,South Africa,Ocean,Direct Drop,DDP,ARV,Pediatric,Aurobindo Pharma Limited,Efavirenz,2011,100000,235000.0,0.08,5634.0,17819.74,3.1629,7.5829,253326.4,0,True,XXL,1.2975,2.4377,0.8911,Freight/kg > 2x peer lane
47616,Zimbabwe,Air,Direct Drop,FCA,ARV,Pediatric,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),Didanosine,2013,703,4921.0,0.12,162.0,2365.05,14.5991,48.0604,7292.14,0,True,S,12.3749,1.1797,0.1653,Freight > 25% of item value
47625,South Africa,Air,Direct Drop,DDP,ARV,Adult,CIPLA LIMITED,Tenofovir Disoproxil Fumarate,2010,54247,424211.54,0.26,3728.0,3646.13,0.978,0.8595,428772.27,49,False,XL,5.2536,0.1862,1.6811,Delivery > 14 days late
47638,Guyana,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2011,15,435.0,1.45,6.0,325.67,54.2783,74.8667,761.39,0,True,XS,30.3862,1.7863,0.5801,Freight > 25% of item value
47677,Vietnam,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Ritonavir,2013,187,4349.62,0.78,16.0,958.85,59.9281,22.0445,5313.85,0,True,XS,30.3862,1.9722,0.6792,Peer deviation
47817,South Sudan,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2012,179,5728.0,1.6,63.0,2147.11,34.0811,37.4845,7883.14,0,True,XS,30.3862,1.1216,0.1148,Freight > 25% of item value
47831,Vietnam,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2009,1720,141384.0,0.68,424.0,10296.99,24.2854,7.283,151958.1,0,True,M,8.576,2.8318,1.0409,Freight/kg > 2x peer lane
47837,Rwanda,Air,Direct Drop,CIP,ARV,Adult,HETERO LABS LIMITED,Nevirapine,2009,9300,28737.0,0.05,550.0,3054.13,5.553,10.6279,31847.45,0,True,M,8.576,0.6475,0.4346,Peer deviation
47857,Ethiopia,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2012,340,9860.0,1.45,151.0,827.88,5.4826,8.3963,10701.7,0,True,S,12.3749,0.443,0.8141,Peer deviation
47864,Vietnam,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2010,1785,146727.0,0.68,266.0,6937.66,26.0814,4.7283,153981.0,0,True,S,12.3749,2.1076,0.7456,Freight/kg > 2x peer lane
47870,Sudan,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2012,39,1248.0,1.6,13.0,581.73,44.7485,46.613,1831.79,0,True,XS,30.3862,1.4727,0.3871,Freight > 25% of item value
47923,Zimbabwe,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2009,1000,72000.0,0.72,324.0,3791.81,11.7031,5.2664,75932.93,0,True,S,12.3749,0.9457,0.0558,Peer deviation
47937,Vietnam,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,2014,24192,254016.0,0.35,3385.0,8764.53,2.5892,3.4504,263094.75,0,True,XL,5.2536,0.4929,0.7075,Peer deviation
47975,Vietnam,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2011,1575,129465.0,0.68,382.0,5528.41,14.4723,4.2702,135207.03,0,True,S,12.3749,1.1695,0.1566,Peer deviation
47977,Zambia,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2015,3000,96000.0,1.6,881.0,6664.29,7.5645,6.942,102777.28,0,True,M,8.576,0.8821,0.1255,Peer deviation
48043,Kenya,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2010,8178,727842.0,0.89,1407.0,15200.59,10.8035,2.0884,744611.82,0,True,L,7.9081,1.3661,0.312,Peer deviation
48065,South Africa,Air,Direct Drop,DDP,ARV,Pediatric,Aurobindo Pharma Limited,Lamivudine,2010,11668,35004.0,0.01,4396.0,3283.59,0.7469,9.3806,38363.06,0,True,XL,5.2536,0.1422,1.9507,Peer deviation
48120,Vietnam,Air,Direct Drop,EXW,ARV,Adult,STRIDES ARCOLAB LIMITED,Lamivudine,2010,2400,5640.0,0.04,726.0,7388.14,10.1765,130.9954,13040.3,0,True,M,8.576,1.1866,0.1711,Freight > 25% of item value
48151,Rwanda,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Lamivudine/Tenofovir Disoproxil Fumarate,2012,42074,225095.9,0.18,4105.0,25382.52,6.1833,11.2763,250794.0,0,True,XL,5.2536,1.177,0.1629,Peer deviation
48182,Haiti,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Ritonavir,2014,272,1863.2,0.11,37.0,722.35,19.523,38.7693,2587.47,0,True,XS,30.3862,0.6425,0.4424,Freight > 25% of item value
48184,Rwanda,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Lopinavir/Ritonavir,2015,1592,12799.68,0.13,167.0,1923.14,11.5158,15.0249,14735.98,0,True,S,12.3749,0.9306,0.072,Peer deviation
48216,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2012,4250,136000.0,1.6,1386.0,13215.15,9.5347,9.717,149405.82,0,True,L,7.9081,1.2057,0.187,Peer deviation
48228,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak HIV, Kit",2013,3400,98600.0,1.45,1252.0,10821.66,8.6435,10.9753,109543.63,0,True,L,7.9081,1.093,0.0889,Peer deviation
48301,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2012,6290,503200.0,0.8,2995.0,57933.93,19.3435,11.5131,561839.42,0,True,XL,5.2536,3.682,1.3035,Freight/kg > 2x peer lane
48419,South Africa,Ocean,Direct Drop,DDP,ARV,Adult,CIPLA LIMITED,Nevirapine,2011,10817,29422.24,0.05,1172.0,19007.72,16.2182,64.6032,48478.51,-34,True,L,3.6632,4.4273,1.4878,Freight/kg > 2x peer lane
48438,Uganda,Air,Direct Drop,CIP,ARV,Adult,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),Raltegravir,2011,223,20404.5,1.52,21.0,761.0,36.2381,3.7296,21199.17,0,True,XS,30.3862,1.1926,0.1761,Peer deviation
48497,South Africa,Ocean,Direct Drop,DDP,ARV,Adult,STRIDES ARCOLAB LIMITED,Lamivudine,2011,185954,459306.38,0.04,9019.0,13677.68,1.5165,2.9779,473974.32,-3,True,XXL,1.2975,1.1688,0.156,Peer deviation
48500,Rwanda,Ocean,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Nevirapine,2011,176100,427923.0,0.04,24219.0,23736.39,0.9801,5.5469,452581.99,0,True,XXL,1.2975,0.7554,0.2806,Peer deviation
48516,Haiti,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Zidovudine,2015,120,540.0,0.04,9.0,820.56,91.1733,151.9556,1361.12,0,True,XS,30.3862,3.0005,1.0988,Freight/kg > 2x peer lane
48517,Zimbabwe,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2010,1845,132840.0,0.72,1000.0,18841.09,18.8411,14.1833,151967.49,0,True,M,8.576,2.197,0.7871,Freight/kg > 2x peer lane
48523,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2012,2744,219520.0,0.8,1303.0,22223.94,17.056,10.1239,242051.71,0,True,L,7.9081,2.1568,0.7686,Freight/kg > 2x peer lane
48623,Uganda,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Atazanavir/Ritonavir,2012,1558,35055.0,0.75,195.0,3387.72,17.3729,9.664,38491.87,0,True,S,12.3749,1.4039,0.3392,Peer deviation
48640,Burundi,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak Dipstick Assay Kit",2015,594,16394.4,0.92,63.0,877.52,13.9289,5.3526,17291.22,0,True,XS,30.3862,0.4584,0.78,Peer deviation
48665,Burundi,Air,Direct Drop,EXW,HRDT,HIV test,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.","HIV 1/2, Stat-Pak Dipstick Assay Kit",2015,517,14269.2,0.92,56.0,812.84,14.515,5.6965,15098.83,0,True,XS,30.3862,0.4777,0.7388,Peer deviation
48690,Haiti,Air,Direct Drop,EXW,ARV,Pediatric,Aurobindo Pharma Limited,Lamivudine,2013,2064,2951.52,0.01,751.0,5754.16,7.662,194.9558,8709.33,0,True,M,8.576,0.8934,0.1127,Freight > 25% of item value
48706,Rwanda,Ocean,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Efavirenz,2011,38113,157406.69,0.14,3077.0,6499.25,2.1122,4.129,164245.31,0,True,XL,2.0453,1.0327,0.0322,Peer deviation
48741,Côte d'Ivoire,Air,Direct Drop,EXW,ARV,Pediatric,CIPLA LIMITED,Nevirapine,2014,3900,7215.0,0.03,321.0,3740.01,11.6511,51.8366,10962.43,0,True,S,12.3749,0.9415,0.0603,Freight > 25% of item value
48746,South Africa,Air,Direct Drop,DDP,ARV,Adult,Aurobindo Pharma Limited,Lamivudine,2010,32070,81137.1,0.04,1727.0,1791.42,1.0373,2.2079,83103.45,0,True,L,7.9081,0.1312,2.0313,Peer deviation
49301,Botswana,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2010,5,360.0,0.72,3.0,787.28,262.4267,218.6889,1148.06,0,True,XS,30.3862,8.6364,2.156,Freight/kg > 2x peer lane
48765,Kenya,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2010,1,80.0,0.8,822.0,8664.89,10.5412,10831.1125,8745.06,3,False,M,8.576,1.2292,0.2063,Freight > 25% of item value
48773,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2014,9935,884215.0,0.89,4038.0,59711.34,14.7874,6.753,944835.31,0,True,XL,5.2536,2.8147,1.0349,Freight/kg > 2x peer lane
48839,Côte d'Ivoire,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2015,4750,380000.0,0.8,1930.0,23013.2,11.9239,6.0561,403403.84,0,True,L,7.9081,1.5078,0.4107,Peer deviation
48857,South Africa,Air,Direct Drop,DDP,ARV,Pediatric,Aurobindo Pharma Limited,Lamivudine,2011,11628,34884.0,0.01,4382.0,2154.52,0.4917,6.1762,37113.73,150,False,XL,5.2536,0.0936,2.3688,Delivery > 14 days late
48870,Guyana,Air,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2013,20,1216.4,0.2,52.0,1152.9,22.1712,94.7797,2370.8,0,True,XS,30.3862,0.7296,0.3152,Freight > 25% of item value
48879,South Africa,Air,Direct Drop,DDP,ARV,Adult,CIPLA LIMITED,Tenofovir Disoproxil Fumarate,2010,11574,90508.68,0.26,793.0,916.22,1.1554,1.0123,91620.04,0,True,M,8.576,0.1347,2.0045,Peer deviation
48945,Uganda,Ocean,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Zidovudine,2013,165179,1072011.71,0.11,37127.0,33981.11,0.9153,3.1698,1107318.9,0,True,XXL,1.2975,0.7054,0.349,Peer deviation
48994,Vietnam,Air,Direct Drop,EXW,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Lamivudine/Nevirapine/Zidovudine,2014,20000,162000.0,0.13,4168.0,6717.79,1.6118,4.1468,168884.33,0,True,XL,5.2536,0.3068,1.1816,Peer deviation
49003,Tanzania,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2011,20000,674000.0,0.28,4727.0,21584.02,4.5661,3.2024,696696.12,0,True,XL,5.2536,0.8691,0.1402,Peer deviation
49014,Kenya,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2011,8276,736564.0,0.89,2050.0,23226.6,11.33,3.1534,761005.93,0,True,L,7.9081,1.4327,0.3596,Peer deviation
49025,Cameroon,Air,Direct Drop,EXW,HRDT,HIV test,Orasure Technologies Inc.,"HIV 1/2, OraQuick Rapid Antibody Kit",2013,2000,700000.0,3.5,5006.0,88560.19,17.6908,12.6515,789426.09,0,True,XL,5.2536,3.3674,1.2141,Freight/kg > 2x peer lane
49063,Nigeria,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2013,3073,273497.0,0.89,1248.0,20602.3,16.5083,7.5329,294437.62,-2,True,L,7.9081,2.0875,0.736,Freight/kg > 2x peer lane
49076,Vietnam,Air,Direct Drop,EXW,ARV,Adult,HETERO LABS LIMITED,Lamivudine/Nevirapine/Zidovudine,2013,39045,320559.45,0.14,5092.0,7312.6,1.4361,2.2812,328268.58,0,True,XXL,3.5132,0.4088,0.8946,Peer deviation
49085,Sudan,Air,Direct Drop,EXW,HRDT,HIV test - Ancillary,"Orgenics, Ltd","HIV, Capillary Tubes, for Determine, EDTA, 50uL,100 Pcs",2012,4,32.0,0.08,2.0,942.64,471.32,2945.75,974.69,0,True,XS,30.3862,15.511,2.7415,Freight/kg > 2x peer lane
49116,Tanzania,Air,Direct Drop,FCA,ARV,Pediatric,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Lopinavir/Ritonavir,2014,268,8259.76,0.1,261.0,2569.33,9.8442,31.1066,10837.58,0,True,S,12.3749,0.7955,0.2288,Freight > 25% of item value
49169,Rwanda,Air,Direct Drop,CIP,ARV,Adult,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate,2012,4560,62335.2,0.46,561.0,5610.17,10.0003,9.0,68032.76,0,True,M,8.576,1.1661,0.1537,Peer deviation
49211,South Africa,Ocean,Direct Drop,DDP,ARV,Adult,CIPLA LIMITED,Nevirapine,2012,57925,157556.0,0.05,6220.0,7175.28,1.1536,4.5541,164991.25,0,True,XXL,1.2975,0.8891,0.1176,Peer deviation
49214,Rwanda,Air,Direct Drop,CIP,ARV,Adult,HETERO LABS LIMITED,Nevirapine,2010,60300,186327.0,0.05,3539.0,16769.43,4.7385,9.0,203461.63,0,True,XL,5.2536,0.902,0.1032,Peer deviation
49225,Vietnam,Air,Direct Drop,EXW,ARV,Adult,Aurobindo Pharma Limited,Stavudine,2010,15624,22654.8,0.02,1056.0,2160.52,2.0459,9.5367,24864.16,0,True,L,7.9081,0.2587,1.352,Peer deviation
49320,Uganda,Air,Direct Drop,FCA,ARV,Adult,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),Ritonavir,2012,429,2938.65,0.11,62.0,1060.22,17.1003,36.0785,4002.99,0,True,XS,30.3862,0.5628,0.5749,Freight > 25% of item value
49378,Zambia,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2010,5500,176000.0,1.6,1907.0,17975.84,9.4262,10.2135,194320.8,0,True,L,7.9081,1.192,0.1756,Peer deviation
49386,South Africa,Ocean,Direct Drop,DDP,ARV,Adult,CIPLA LIMITED,Tenofovir Disoproxil Fumarate,2011,54008,349431.76,0.22,3658.0,12796.59,3.4982,3.6621,362804.91,0,True,XL,2.0453,1.7104,0.5367,Peer deviation
49387,South Sudan,Air,Direct Drop,EXW,HRDT,HIV test,"Trinity Biotech, Plc","HIV 1/2, Uni-Gold HIV Kit",2012,749,23968.0,1.6,262.0,4669.02,17.8207,19.4802,28670.62,0,True,S,12.3749,1.4401,0.3647,Peer deviation
49405,Kenya,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2010,2578,229442.0,0.89,1427.0,15353.45,10.7593,6.6916,245290.13,0,True,L,7.9081,1.3605,0.3079,Peer deviation
49406,Tanzania,Air,Direct Drop,EXW,HRDT,HIV test,"Orgenics, Ltd","HIV 1/2, Determine Complete HIV Kit",2014,504,40320.0,0.8,204.0,2788.07,13.667,6.9149,43149.52,0,True,S,12.3749,1.1044,0.0993,Peer deviation
